Index_x,CardNo,Sex,Major,AccessCardNo,Index_y,Date,Address,Access,Describe
527,180527,男,18电子商务,21018010,1335984,2019-04-06 00:00:00,飞凤轩[出门],1,允许通过
527,180527,男,18电子商务,21018010,1335988,2019-04-06 20:07:00,飞凤轩[进门],1,允许通过
527,180527,男,18电子商务,21018010,1336172,2019-04-07 07:32:00,飞凤轩[出门],1,允许通过
527,180527,男,18电子商务,21018010,1339485,2019-04-03 22:25:00,飞凤轩[出门],1,允许通过
527,180527,男,18电子商务,21018010,1339493,2019-04-03 22:33:00,飞凤轩[进门],1,允许通过
527,180527,男,18电子商务,21018010,1341031,2019-04-04 22:29:00,飞凤轩[进门],1,允许通过
527,180527,男,18电子商务,21018010,1344280,2019-04-29 06:44:00,飞凤轩[出门],1,允许通过
527,180527,男,18电子商务,21018010,1353924,2019-04-12 13:49:00,飞凤轩[出门],1,允许通过
527,180527,男,18电子商务,21018010,1353925,2019-04-12 13:50:00,飞凤轩[进门],1,允许通过
527,180527,男,18电子商务,21018010,1353926,2019-04-12 13:51:00,飞凤轩[进门],1,允许通过
527,180527,男,18电子商务,21018010,1358019,2019-04-15 18:38:00,飞凤轩[进门],1,允许通过
527,180527,男,18电子商务,21018010,1358156,2019-04-15 00:00:00,飞凤轩[进门],1,允许通过
527,180527,男,18电子商务,21018010,1359149,2019-04-17 08:44:00,飞凤轩[出门],1,允许通过
527,180527,男,18电子商务,21018010,1359159,2019-04-17 08:48:00,飞凤轩[进门],1,允许通过
527,180527,男,18电子商务,21018010,1366470,2019-04-22 14:00:00,飞凤轩[出门],1,允许通过
531,180531,男,18电子商务,20932970,1368964,2019-04-23 12:20:00,第七教学楼[出门],1,允许通过
531,180531,男,18电子商务,20932970,1377005,2019-04-27 07:32:00,第七教学楼[进门],1,允许通过
533,180533,男,18电子商务,18553194,1331875,2019-04-01 07:49:00,第七教学楼[进门],1,允许通过
536,180536,男,18电子商务,20308714,1368180,2019-04-23 09:59:00,飞凤轩[进门],0,禁止通过-没有权限
536,180536,男,18电子商务,20308714,1368182,2019-04-23 10:00:00,飞凤轩[进门],0,禁止通过-没有权限
541,180541,男,18电子商务,20025002,1370556,2019-04-26 01:25:00,飞凤轩[进门],0,禁止通过-没有权限
541,180541,男,18电子商务,20025002,1370557,2019-04-26 01:25:00,飞凤轩[进门],0,禁止通过-没有权限
541,180541,男,18电子商务,20025002,1370558,2019-04-26 01:25:00,飞凤轩[进门],0,禁止通过-没有权限
541,180541,男,18电子商务,20025002,1370559,2019-04-26 01:25:00,飞凤轩[进门],0,禁止通过-没有权限
541,180541,男,18电子商务,20025002,1370561,2019-04-26 01:26:00,飞凤轩[进门],0,禁止通过-没有权限
541,180541,男,18电子商务,20025002,1370562,2019-04-26 01:26:00,飞凤轩[进门],0,禁止通过-没有权限
544,180544,女,18电子商务,18923514,1337070,2019-04-07 21:17:00,飞凤轩[进门],1,允许通过
544,180544,女,18电子商务,18923514,1341049,2019-04-04 22:46:00,飞凤轩[进门],1,允许通过
544,180544,女,18电子商务,18923514,1344335,2019-04-29 08:06:00,飞凤轩[出门],1,允许通过
544,180544,女,18电子商务,18923514,1348225,2019-04-08 21:30:00,飞凤轩[出门],1,允许通过
544,180544,女,18电子商务,18923514,1350175,2019-04-10 19:11:00,飞凤轩[出门],1,允许通过
544,180544,女,18电子商务,18923514,1350431,2019-04-10 22:44:00,飞凤轩[进门],1,允许通过
544,180544,女,18电子商务,18923514,1354275,2019-04-12 22:08:00,飞凤轩[进门],1,允许通过
544,180544,女,18电子商务,18923514,1355276,2019-04-14 07:44:00,飞凤轩[出门],1,允许通过
544,180544,女,18电子商务,18923514,1360539,2019-04-18 13:40:00,飞凤轩[出门],1,允许通过
544,180544,女,18电子商务,18923514,1361301,2019-04-18 19:49:00,飞凤轩[进门],1,允许通过
544,180544,女,18电子商务,18923514,1362904,2019-04-20 06:16:00,飞凤轩[出门],1,允许通过
544,180544,女,18电子商务,18923514,1365700,2019-04-21 09:37:00,飞凤轩[出门],1,允许通过
544,180544,女,18电子商务,18923514,1367709,2019-04-22 18:44:00,飞凤轩[进门],1,允许通过
544,180544,女,18电子商务,18923514,1368384,2019-04-23 19:00:00,飞凤轩[进门],1,允许通过
544,180544,女,18电子商务,18923514,1369513,2019-04-25 13:48:00,飞凤轩[出门],1,允许通过
544,180544,女,18电子商务,18923514,1373838,2019-04-27 08:25:00,飞凤轩[出门],1,允许通过
544,180544,女,18电子商务,18923514,1374730,2019-04-28 19:17:00,飞凤轩[进门],1,允许通过
545,180545,女,18电子商务,19227482,1335005,2019-04-05 11:45:00,飞凤轩[出门],1,允许通过
545,180545,女,18电子商务,19227482,1335006,2019-04-05 11:45:00,飞凤轩[出门],1,允许通过
545,180545,女,18电子商务,19227482,1336023,2019-04-06 20:53:00,飞凤轩[进门],1,允许通过
545,180545,女,18电子商务,19227482,1341007,2019-04-04 00:00:00,飞凤轩[出门],1,允许通过
545,180545,女,18电子商务,19227482,1341037,2019-04-04 22:32:00,飞凤轩[进门],1,允许通过
545,180545,女,18电子商务,19227482,1344352,2019-04-29 08:19:00,飞凤轩[出门],1,允许通过
545,180545,女,18电子商务,19227482,1344607,2019-04-29 15:48:00,飞凤轩[出门],1,允许通过
545,180545,女,18电子商务,19227482,1345203,2019-04-29 22:48:00,飞凤轩[进门],1,允许通过
545,180545,女,18电子商务,19227482,1348048,2019-04-08 19:18:00,飞凤轩[出门],1,允许通过
545,180545,女,18电子商务,19227482,1348108,2019-04-08 19:54:00,飞凤轩[进门],1,允许通过
545,180545,女,18电子商务,19227482,1348236,2019-04-08 21:44:00,飞凤轩[进门],1,允许通过
545,180545,女,18电子商务,19227482,1348769,2019-04-09 20:28:00,飞凤轩[出门],1,允许通过
545,180545,女,18电子商务,19227482,1348770,2019-04-09 20:28:00,飞凤轩[出门],1,允许通过
545,180545,女,18电子商务,19227482,1348865,2019-04-09 21:57:00,飞凤轩[进门],1,允许通过
545,180545,女,18电子商务,19227482,1349464,2019-04-10 09:37:00,飞凤轩[出门],1,允许通过
545,180545,女,18电子商务,19227482,1350155,2019-04-10 18:59:00,飞凤轩[出门],1,允许通过
545,180545,女,18电子商务,19227482,1350348,2019-04-10 21:51:00,飞凤轩[出门],1,允许通过
545,180545,女,18电子商务,19227482,1350459,2019-04-10 23:17:00,飞凤轩[进门],1,允许通过
545,180545,女,18电子商务,19227482,1350699,2019-04-11 14:01:00,飞凤轩[进门],1,允许通过
545,180545,女,18电子商务,19227482,1351507,2019-04-11 21:35:00,飞凤轩[进门],1,允许通过
545,180545,女,18电子商务,19227482,1353916,2019-04-12 13:38:00,飞凤轩[进门],1,允许通过
545,180545,女,18电子商务,19227482,1355974,2019-04-14 19:18:00,飞凤轩[出门],1,允许通过
545,180545,女,18电子商务,19227482,1356166,2019-04-14 21:18:00,飞凤轩[进门],1,允许通过
545,180545,女,18电子商务,19227482,1356245,2019-04-14 00:00:00,飞凤轩[进门],1,允许通过
545,180545,女,18电子商务,19227482,1360528,2019-04-18 13:35:00,飞凤轩[进门],1,允许通过
545,180545,女,18电子商务,19227482,1361399,2019-04-18 21:09:00,飞凤轩[进门],1,允许通过
545,180545,女,18电子商务,19227482,1362843,2019-04-19 22:34:00,飞凤轩[进门],1,允许通过
545,180545,女,18电子商务,19227482,1366088,2019-04-21 18:58:00,飞凤轩[进门],1,允许通过
545,180545,女,18电子商务,19227482,1366467,2019-04-22 13:56:00,飞凤轩[进门],1,允许通过
545,180545,女,18电子商务,19227482,1367810,2019-04-22 19:46:00,飞凤轩[进门],1,允许通过
545,180545,女,18电子商务,19227482,1368512,2019-04-23 21:15:00,飞凤轩[出门],1,允许通过
545,180545,女,18电子商务,19227482,1369289,2019-04-24 23:16:00,飞凤轩[进门],1,允许通过
545,180545,女,18电子商务,19227482,1369498,2019-04-25 13:37:00,飞凤轩[出门],1,允许通过
545,180545,女,18电子商务,19227482,1370252,2019-04-25 19:29:00,飞凤轩[进门],1,允许通过
545,180545,女,18电子商务,19227482,1373930,2019-04-27 00:00:00,飞凤轩[出门],1,允许通过
545,180545,女,18电子商务,19227482,1374225,2019-04-27 14:43:00,飞凤轩[进门],1,允许通过
545,180545,女,18电子商务,19227482,1374601,2019-04-28 09:42:00,飞凤轩[出门],1,允许通过
545,180545,女,18电子商务,19227482,1374866,2019-04-28 22:35:00,飞凤轩[进门],1,允许通过
546,180546,女,18电子商务,19834938,1331707,2019-04-01 15:36:00,飞凤轩[进门],1,允许通过
546,180546,女,18电子商务,19834938,1343742,2019-04-02 16:34:00,飞凤轩[进门],1,允许通过
546,180546,女,18电子商务,19834938,1344182,2019-04-02 22:20:00,飞凤轩[出门],1,允许通过
546,180546,女,18电子商务,19834938,1344256,2019-04-29 00:00:00,飞凤轩[进门],1,允许通过
546,180546,女,18电子商务,19834938,1351575,2019-04-11 22:14:00,飞凤轩[进门],1,允许通过
546,180546,女,18电子商务,19834938,1355440,2019-04-14 10:16:00,飞凤轩[出门],1,允许通过
547,180547,女,18电子商务,25059818,1335154,2019-04-05 13:55:00,飞凤轩[进门],1,允许通过
547,180547,女,18电子商务,25059818,1336309,2019-04-07 10:49:00,飞凤轩[出门],1,允许通过
547,180547,女,18电子商务,25059818,1336316,2019-04-07 10:57:00,飞凤轩[进门],1,允许通过
547,180547,女,18电子商务,25059818,1336321,2019-04-07 00:00:00,飞凤轩[出门],1,允许通过
547,180547,女,18电子商务,25059818,1337375,2019-04-03 13:19:00,飞凤轩[进门],1,允许通过
547,180547,女,18电子商务,25059818,1339203,2019-04-03 18:55:00,飞凤轩[出门],1,允许通过
547,180547,女,18电子商务,25059818,1344434,2019-04-29 09:29:00,飞凤轩[出门],1,允许通过
547,180547,女,18电子商务,25059818,1344748,2019-04-29 17:45:00,飞凤轩[进门],1,允许通过
547,180547,女,18电子商务,25059818,1345379,2019-04-30 08:34:00,飞凤轩[出门],1,允许通过
547,180547,女,18电子商务,25059818,1348832,2019-04-09 21:31:00,飞凤轩[出门],1,允许通过
547,180547,女,18电子商务,25059818,1354277,2019-04-12 22:10:00,飞凤轩[进门],1,允许通过
547,180547,女,18电子商务,25059818,1354392,2019-04-13 06:42:00,飞凤轩[出门],1,允许通过
547,180547,女,18电子商务,25059818,1358040,2019-04-15 18:52:00,飞凤轩[出门],1,允许通过
547,180547,女,18电子商务,25059818,1359675,2019-04-17 00:00:00,飞凤轩[进门],1,允许通过
547,180547,女,18电子商务,25059818,1362679,2019-04-19 20:20:00,飞凤轩[出门],1,允许通过
547,180547,女,18电子商务,25059818,1362792,2019-04-19 21:58:00,飞凤轩[进门],1,允许通过
547,180547,女,18电子商务,25059818,1362979,2019-04-20 09:12:00,飞凤轩[出门],1,允许通过
547,180547,女,18电子商务,25059818,1363062,2019-04-20 10:49:00,飞凤轩[进门],1,允许通过
547,180547,女,18电子商务,25059818,1365564,2019-04-21 07:27:00,飞凤轩[出门],1,允许通过
547,180547,女,18电子商务,25059818,1367881,2019-04-22 20:58:00,飞凤轩[出门],1,允许通过
547,180547,女,18电子商务,25059818,1368010,2019-04-22 22:35:00,飞凤轩[进门],1,允许通过
547,180547,女,18电子商务,25059818,1370364,2019-04-25 20:58:00,飞凤轩[出门],1,允许通过
547,180547,女,18电子商务,25059818,1373523,2019-04-26 19:43:00,飞凤轩[出门],1,允许通过
547,180547,女,18电子商务,25059818,1373634,2019-04-26 21:34:00,飞凤轩[进门],1,允许通过
547,180547,女,18电子商务,25059818,1374017,2019-04-27 11:27:00,飞凤轩[出门],1,允许通过
547,180547,女,18电子商务,25059818,1374241,2019-04-27 15:20:00,飞凤轩[进门],1,允许通过
547,180547,女,18电子商务,25059818,1374528,2019-04-28 08:02:00,飞凤轩[出门],1,允许通过
548,180548,女,18电子商务,21320618,1334591,2019-04-01 00:00:00,飞凤轩[出门],1,允许通过
548,180548,女,18电子商务,21320618,1334627,2019-04-01 22:54:00,飞凤轩[进门],1,允许通过
548,180548,女,18电子商务,21320618,1334803,2019-04-05 08:44:00,飞凤轩[出门],1,允许通过
548,180548,女,18电子商务,21320618,1335636,2019-04-06 13:23:00,飞凤轩[出门],1,允许通过
548,180548,女,18电子商务,21320618,1335649,2019-04-06 13:35:00,飞凤轩[进门],1,允许通过
548,180548,女,18电子商务,21320618,1336576,2019-04-07 15:18:00,飞凤轩[进门],1,允许通过
548,180548,女,18电子商务,21320618,1336993,2019-04-07 20:18:00,飞凤轩[出门],1,允许通过
548,180548,女,18电子商务,21320618,1337279,2019-04-03 08:54:00,飞凤轩[出门],1,允许通过
548,180548,女,18电子商务,21320618,1337292,2019-04-03 00:00:00,飞凤轩[进门],1,允许通过
548,180548,女,18电子商务,21320618,1340028,2019-04-04 13:15:00,飞凤轩[进门],1,允许通过
548,180548,女,18电子商务,21320618,1341281,2019-04-02 13:36:00,飞凤轩[进门],1,允许通过
548,180548,女,18电子商务,21320618,1343943,2019-04-02 19:33:00,飞凤轩[进门],1,允许通过
548,180548,女,18电子商务,21320618,1345206,2019-04-29 22:53:00,飞凤轩[出门],1,允许通过
548,180548,女,18电子商务,21320618,1345208,2019-04-29 22:53:00,飞凤轩[进门],1,允许通过
548,180548,女,18电子商务,21320618,1345315,2019-04-30 07:49:00,飞凤轩[出门],1,允许通过
548,180548,女,18电子商务,21320618,1348482,2019-04-09 10:19:00,飞凤轩[出门],1,允许通过
548,180548,女,18电子商务,21320618,1348540,2019-04-09 13:21:00,飞凤轩[进门],1,允许通过
548,180548,女,18电子商务,21320618,1348837,2019-04-09 21:35:00,飞凤轩[进门],1,允许通过
548,180548,女,18电子商务,21320618,1349478,2019-04-10 09:43:00,飞凤轩[出门],1,允许通过
548,180548,女,18电子商务,21320618,1350386,2019-04-10 00:00:00,飞凤轩[出门],1,允许通过
548,180548,女,18电子商务,21320618,1350388,2019-04-10 22:09:00,飞凤轩[进门],1,允许通过
548,180548,女,18电子商务,21320618,1350674,2019-04-11 13:44:00,飞凤轩[进门],1,允许通过
548,180548,女,18电子商务,21320618,1351306,2019-04-11 15:40:00,飞凤轩[出门],1,允许通过
548,180548,女,18电子商务,21320618,1351958,2019-04-12 10:40:00,飞凤轩[出门],1,允许通过
548,180548,女,18电子商务,21320618,1354607,2019-04-13 10:59:00,飞凤轩[出门],1,允许通过
548,180548,女,18电子商务,21320618,1354765,2019-04-13 13:24:00,飞凤轩[进门],1,允许通过
548,180548,女,18电子商务,21320618,1354822,2019-04-13 14:16:00,飞凤轩[出门],1,允许通过
548,180548,女,18电子商务,21320618,1354950,2019-04-13 19:58:00,飞凤轩[出门],1,允许通过
548,180548,女,18电子商务,21320618,1355062,2019-04-13 21:14:00,飞凤轩[进门],1,允许通过
548,180548,女,18电子商务,21320618,1355464,2019-04-14 10:39:00,飞凤轩[出门],1,允许通过
548,180548,女,18电子商务,21320618,1355466,2019-04-14 10:43:00,飞凤轩[进门],1,允许通过
548,180548,女,18电子商务,21320618,1355984,2019-04-14 19:25:00,飞凤轩[进门],1,允许通过
548,180548,女,18电子商务,21320618,1358562,2019-04-16 11:00:00,飞凤轩[出门],1,允许通过
548,180548,女,18电子商务,21320618,1358603,2019-04-16 13:16:00,飞凤轩[进门],1,允许通过
548,180548,女,18电子商务,21320618,1359526,2019-04-17 09:35:00,飞凤轩[出门],1,允许通过
548,180548,女,18电子商务,21320618,1361701,2019-04-19 09:42:00,飞凤轩[出门],1,允许通过
548,180548,女,18电子商务,21320618,1362647,2019-04-19 19:56:00,飞凤轩[进门],1,允许通过
548,180548,女,18电子商务,21320618,1363072,2019-04-20 10:57:00,飞凤轩[出门],1,允许通过
548,180548,女,18电子商务,21320618,1365268,2019-04-20 19:26:00,飞凤轩[进门],1,允许通过
548,180548,女,18电子商务,21320618,1365825,2019-04-21 13:31:00,飞凤轩[出门],1,允许通过
548,180548,女,18电子商务,21320618,1367777,2019-04-22 19:21:00,飞凤轩[出门],1,允许通过
548,180548,女,18电子商务,21320618,1373689,2019-04-26 22:20:00,飞凤轩[出门],1,允许通过
548,180548,女,18电子商务,21320618,1373692,2019-04-26 22:23:00,飞凤轩[进门],1,允许通过
548,180548,女,18电子商务,21320618,1374021,2019-04-27 11:32:00,飞凤轩[出门],1,允许通过
549,180549,女,18电子商务,20426938,1331710,2019-04-01 15:39:00,飞凤轩[进门],1,允许通过
549,180549,女,18电子商务,20426938,1331725,2019-04-01 15:56:00,飞凤轩[出门],1,允许通过
549,180549,女,18电子商务,20426938,1344595,2019-04-29 15:30:00,飞凤轩[出门],1,允许通过
549,180549,女,18电子商务,20426938,1344596,2019-04-29 15:30:00,飞凤轩[进门],1,允许通过
549,180549,女,18电子商务,20426938,1344628,2019-04-29 16:16:00,飞凤轩[出门],1,允许通过
549,180549,女,18电子商务,20426938,1345192,2019-04-29 22:30:00,飞凤轩[进门],1,允许通过
549,180549,女,18电子商务,20426938,1345346,2019-04-30 00:00:00,飞凤轩[出门],1,允许通过
549,180549,女,18电子商务,20426938,1345345,2019-04-30 00:00:00,飞凤轩[出门],1,允许通过
549,180549,女,18电子商务,20426938,1348291,2019-04-08 22:32:00,飞凤轩[进门],1,允许通过
549,180549,女,18电子商务,20426938,1349490,2019-04-10 09:47:00,飞凤轩[出门],1,允许通过
549,180549,女,18电子商务,20426938,1349489,2019-04-10 09:47:00,飞凤轩[出门],1,允许通过
549,180549,女,18电子商务,20426938,1355269,2019-04-14 07:39:00,飞凤轩[出门],1,允许通过
549,180549,女,18电子商务,20426938,1358351,2019-04-15 22:22:00,飞凤轩[进门],1,允许通过
549,180549,女,18电子商务,20426938,1358818,2019-04-16 19:41:00,飞凤轩[进门],1,允许通过
549,180549,女,18电子商务,20426938,1358817,2019-04-16 19:41:00,飞凤轩[进门],1,允许通过
549,180549,女,18电子商务,20426938,1358825,2019-04-16 19:45:00,飞凤轩[出门],1,允许通过
549,180549,女,18电子商务,20426938,1358878,2019-04-16 20:31:00,飞凤轩[进门],1,允许通过
