顾客编号,1月消费总额,2月消费总额,3月消费总额,4月消费总额,1月消费天数,2月消费天数,3月消费天数,4月消费天数
1844,0.0,0.0,37.31736,0.0,0,0,9,0
1845,0.0,0.0,22.8,0.0,0,0,2,0
1846,0.0,0.0,229.80066000000002,0.0,0,0,25,0
1847,0.0,0.0,5.9,0.0,0,0,1,0
1848,0.0,0.0,41.699999999999996,0.0,0,0,2,0
1849,0.0,0.0,32.06896,48.30068,0,0,3,7
1850,0.0,0.0,48.0,0.0,0,0,3,0
1851,0.0,0.0,87.82488,32.29882,0,0,13,5
1852,0.0,0.0,9.190319999999998,0.0,0,0,1,0
1853,0.0,0.0,34.6,0.0,0,0,2,0
1854,0.0,0.0,129.32924,0.0,0,0,6,0
1855,0.0,0.0,77.4,0.0,0,0,5,0
1856,0.0,0.0,56.0608,62.04152,0,0,7,7
1857,0.0,0.0,10.9,0.0,0,0,1,0
1858,0.0,0.0,49.00688000000001,111.76104,0,0,10,13
1859,0.0,0.0,14.68544,0.0,0,0,3,0
1860,0.0,0.0,15.9,0.0,0,0,1,0
1861,0.0,0.0,20.2,0.0,0,0,2,0
1862,0.0,0.0,9.9,0.0,0,0,1,0
1863,0.0,0.0,70.89999999999999,0.0,0,0,8,0
1864,0.0,0.0,135.03719999999998,0.0,0,0,3,0
1865,0.0,0.0,13.738000000000001,15.181799999999999,0,0,3,2
1866,0.0,0.0,157.61628,0.0,0,0,19,0
1867,0.0,0.0,61.65556,0.0,0,0,5,0
1868,0.0,0.0,123.27012,0.0,0,0,3,0
1869,0.0,0.0,197.60707999999997,37.8084,0,0,12,5
1870,0.0,0.0,147.98752000000002,0.0,0,0,9,0
1871,0.0,0.0,55.3604,0.0,0,0,5,0
1872,0.0,0.0,92.0856,0.0,0,0,5,0
1873,0.0,0.0,93.56,0.0,0,0,4,0
1874,0.0,0.0,69.84656,71.3592,0,0,7,5
1875,0.0,0.0,242.61672,0.0,0,0,7,0
1876,0.0,0.0,69.524,0.0,0,0,3,0
1877,0.0,0.0,101.48632,0.0,0,0,8,0
1878,0.0,0.0,155.16042,0.0,0,0,18,0
1879,0.0,0.0,22.00536,0.0,0,0,4,0
1880,0.0,0.0,135.21856000000002,0.0,0,0,10,0
1881,0.0,0.0,18.30976,92.20124000000003,0,0,6,10
1882,0.0,0.0,183.36188000000004,0.0,0,0,22,0
1883,0.0,0.0,55.87575999999999,0.0,0,0,7,0
1884,0.0,0.0,60.7032,73.6,0,0,9,14
1885,0.0,0.0,5.016,0.0,0,0,2,0
1886,0.0,0.0,43.696,0.0,0,0,2,0
1887,0.0,0.0,79.6112,0.0,0,0,3,0
1888,0.0,0.0,98.9,0.0,0,0,2,0
1889,0.0,0.0,109.25172000000003,76.3236,0,0,17,13
1890,0.0,0.0,67.82724,0.0,0,0,5,0
1891,0.0,0.0,37.5,0.0,0,0,4,0
1892,0.0,0.0,204.05336000000003,0.0,0,0,4,0
1893,0.0,0.0,52.6,0.0,0,0,4,0
1894,0.0,0.0,79.57000000000001,0.0,0,0,11,0
1895,0.0,0.0,68.6,0.0,0,0,2,0
1896,0.0,0.0,105.78492,57.1507,0,0,23,13
1897,0.0,0.0,57.0,0.0,0,0,6,0
1898,0.0,0.0,43.692679999999996,92.40715999999999,0,0,5,9
1899,0.0,0.0,18.9448,74.53999999999999,0,0,4,12
1900,0.0,0.0,143.07904000000002,126.33000000000001,0,0,24,13
1901,0.0,0.0,9.6044,0.0,0,0,2,0
1902,0.0,0.0,22.3,0.0,0,0,2,0
1903,0.0,0.0,56.9,0.0,0,0,9,0
1904,0.0,0.0,178.94352,0.0,0,0,18,0
1905,0.0,0.0,6.9,0.0,0,0,1,0
1906,0.0,0.0,87.88624,0.0,0,0,5,0
1907,0.0,0.0,24.700000000000003,0.0,0,0,4,0
1908,0.0,0.0,25.791740000000004,0.0,0,0,9,0
1909,0.0,0.0,250.70290000000003,0.0,0,0,30,0
1910,0.0,0.0,69.5,0.0,0,0,7,0
1911,0.0,0.0,15.85596,0.0,0,0,3,0
1912,0.0,0.0,107.28,0.0,0,0,5,0
1913,0.0,0.0,33.62,0.0,0,0,2,0
1914,0.0,0.0,27.08,0.0,0,0,2,0
1915,0.0,0.0,139.91523999999998,0.0,0,0,21,0
1916,0.0,0.0,47.2628,0.0,0,0,10,0
1917,0.0,0.0,56.289680000000004,0.0,0,0,3,0
1918,0.0,0.0,43.29732,0.0,0,0,5,0
1919,0.0,0.0,47.958,0.0,0,0,4,0
1920,0.0,0.0,1.6125,0.0,0,0,1,0
1921,0.0,0.0,45.3716,0.0,0,0,6,0
1922,0.0,0.0,154.52846,0.0,0,0,9,0
1923,0.0,0.0,45.56312,0.0,0,0,8,0
1924,0.0,0.0,11.3,0.0,0,0,2,0
1925,0.0,0.0,211.40084,0.0,0,0,6,0
1926,0.0,0.0,54.19752000000001,0.0,0,0,9,0
1927,0.0,0.0,39.400400000000005,454.7086,0,0,3,41
1928,0.0,0.0,37.6405,0.0,0,0,4,0
1929,0.0,0.0,39.8384,0.0,0,0,3,0
1930,0.0,0.0,35.8616,0.0,0,0,7,0
1931,0.0,0.0,47.4,58.257999999999996,0,0,2,5
1932,0.0,0.0,19.799999999999997,0.0,0,0,2,0
1933,0.0,0.0,33.3,0.0,0,0,5,0
1934,0.0,0.0,141.5744,0.0,0,0,3,0
1935,0.0,0.0,43.885760000000005,20.3,0,0,7,1
1936,0.0,0.0,85.05311999999999,0.0,0,0,11,0
1937,0.0,0.0,33.3,0.0,0,0,5,0
1938,0.0,0.0,57.62779999999999,94.02644,0,0,9,14
1939,0.0,0.0,74.52776,0.0,0,0,10,0
1940,0.0,0.0,8.096919999999999,0.0,0,0,2,0
1941,0.0,0.0,20.775199999999998,0.0,0,0,5,0
1942,0.0,0.0,48.48031999999999,38.834959999999995,0,0,5,5
1943,0.0,0.0,53.5,0.0,0,0,4,0
1944,0.0,0.0,25.9,0.0,0,0,1,0
1945,0.0,0.0,62.4,0.0,0,0,1,0
1946,0.0,0.0,53.0,0.0,0,0,1,0
1947,0.0,0.0,40.0,0.0,0,0,4,0
1948,0.0,0.0,42.46286,0.0,0,0,10,0
1949,0.0,0.0,144.22588,0.0,0,0,10,0
1950,0.0,0.0,141.68824,283.6455199999999,0,0,21,32
1951,0.0,0.0,50.9,0.0,0,0,6,0
1952,0.0,0.0,27.37992,0.0,0,0,5,0
1953,0.0,0.0,114.22,135.20764,0,0,4,11
1954,0.0,0.0,25.48606,0.0,0,0,5,0
1955,0.0,0.0,173.08726,83.51239999999999,0,0,29,13
1956,0.0,0.0,337.99576,0.0,0,0,8,0
1957,0.0,0.0,64.16814000000001,0.0,0,0,7,0
1958,0.0,0.0,216.043,156.76486,0,0,14,13
1959,0.0,0.0,51.42224,0.0,0,0,6,0
1960,0.0,0.0,3.7,0.0,0,0,1,0
1961,0.0,0.0,13.7788,0.0,0,0,3,0
1962,0.0,0.0,95.32972,60.599999999999994,0,0,4,2
1963,0.0,0.0,36.735800000000005,0.0,0,0,10,0
1964,0.0,0.0,98.266,0.0,0,0,11,0
1965,0.0,0.0,45.40220000000001,0.0,0,0,8,0
1966,0.0,0.0,19.89928,0.0,0,0,6,0
1967,0.0,0.0,86.97904,0.0,0,0,15,0
1968,0.0,0.0,87.9,0.0,0,0,2,0
1969,0.0,0.0,205.14836,0.0,0,0,31,0
1970,0.0,0.0,88.8,8.9,0,0,7,2
1971,0.0,0.0,114.0,0.0,0,0,2,0
1972,0.0,0.0,56.9,0.0,0,0,4,0
1973,0.0,0.0,37.400000000000006,149.0276,0,0,3,21
1974,0.0,0.0,140.7,0.0,0,0,3,0
1975,0.0,0.0,23.4,0.0,0,0,4,0
1976,0.0,0.0,76.30000000000001,0.0,0,0,10,0
1977,0.0,0.0,360.1,0.0,0,0,4,0
1978,0.0,0.0,83.86359999999999,32.6584,0,0,11,3
1979,0.0,0.0,94.29255999999998,58.42528,0,0,21,16
1980,0.0,0.0,26.299999999999997,21.10034,0,0,3,9
1981,0.0,0.0,98.0254,129.5796,0,0,8,10
1982,0.0,0.0,48.25032,0.0,0,0,5,0
1983,0.0,0.0,68.30892,39.4696,0,0,14,6
1984,0.0,0.0,45.8,0.0,0,0,2,0
1985,0.0,0.0,11.8,0.0,0,0,1,0
1986,0.0,0.0,85.39999999999999,0.0,0,0,7,0
1987,0.0,0.0,46.6,26.3451,0,0,5,6
1988,0.0,0.0,18.9,104.42000000000002,0,0,3,8
1989,0.0,0.0,534.69172,256.0176,0,0,25,4
1990,0.0,0.0,1.47114,87.612,0,0,1,5
1991,0.0,0.0,104.62791999999999,15.023840000000002,0,0,11,2
1992,0.0,0.0,51.9,0.0,0,0,3,0
1993,0.0,0.0,61.6,100.6472,0,0,5,5
1994,0.0,0.0,139.20000000000002,0.0,0,0,4,0
1995,0.0,0.0,29.29024,0.0,0,0,4,0
1996,0.0,0.0,81.0,0.0,0,0,4,0
1997,0.0,0.0,13.6,0.0,0,0,1,0
1998,0.0,0.0,116.13936000000001,0.0,0,0,10,0
1999,0.0,0.0,5.0,0.0,0,0,1,0
2000,0.0,0.0,137.89828,0.0,0,0,10,0
2001,0.0,0.0,63.34328000000001,0.0,0,0,3,0
2002,0.0,0.0,12.187360000000002,0.0,0,0,4,0
2003,0.0,0.0,207.1205,266.34202000000005,0,0,26,33
2004,0.0,0.0,19.36212,79.79388,0,0,6,10
2005,0.0,0.0,34.400000000000006,173.50000000000003,0,0,4,27
2006,0.0,0.0,13.62376,0.0,0,0,2,0
2007,0.0,0.0,66.93776,0.0,0,0,7,0
2008,0.0,0.0,130.7,0.34888,0,0,14,1
2009,0.0,0.0,10.5,0.0,0,0,2,0
2010,0.0,0.0,27.56,0.0,0,0,6,0
2011,0.0,0.0,16.962719999999997,0.0,0,0,4,0
2012,0.0,0.0,101.92952,23.6,0,0,7,1
2013,0.0,0.0,28.369719999999997,42.623,0,0,6,6
2014,0.0,0.0,39.1,0.0,0,0,3,0
2015,0.0,0.0,63.240399999999994,70.484,0,0,5,3
2016,0.0,0.0,83.30439999999999,0.0,0,0,4,0
2017,0.0,0.0,110.094,0.0,0,0,13,0
2018,0.0,0.0,36.6544,0.0,0,0,5,0
2019,0.0,0.0,87.05215999999999,73.8368,0,0,10,6
2020,0.0,0.0,23.599999999999998,9.516079999999999,0,0,6,4
2021,0.0,0.0,40.87644,0.0,0,0,8,0
2022,0.0,0.0,85.32888000000001,8.03792,0,0,12,3
2023,0.0,0.0,16.32096,0.0,0,0,4,0
2024,0.0,0.0,28.41814,0.0,0,0,6,0
2025,0.0,0.0,75.69824,0.0,0,0,5,0
2026,0.0,0.0,29.23948,47.58,0,0,4,7
2027,0.0,0.0,106.4808,0.0,0,0,11,0
2028,0.0,0.0,20.700000000000003,0.0,0,0,3,0
2029,0.0,0.0,93.7824,0.0,0,0,5,0
2030,0.0,0.0,23.08832,0.0,0,0,4,0
2031,0.0,0.0,21.200000000000003,0.0,0,0,2,0
2032,0.0,0.0,32.52588,0.0,0,0,4,0
2033,0.0,0.0,29.4,0.0,0,0,6,0
2034,0.0,0.0,92.1444,0.0,0,0,6,0
2035,0.0,0.0,17.8,0.0,0,0,2,0
2036,0.0,0.0,118.96743999999998,69.1713,0,0,8,9
2037,0.0,0.0,37.91376,23.58138,0,0,3,9
2038,0.0,0.0,55.0,0.0,0,0,1,0
2039,0.0,0.0,21.3,0.0,0,0,2,0
2040,0.0,0.0,42.798,0.0,0,0,2,0
2041,0.0,0.0,48.65880000000001,0.0,0,0,7,0
2042,0.0,0.0,105.92284,48.06196,0,0,13,6
2043,0.0,0.0,34.300000000000004,0.0,0,0,1,0
2044,0.0,0.0,33.70172,0.0,0,0,3,0
2045,0.0,0.0,13.18008,13.03596,0,0,2,4
2046,0.0,0.0,16.48816,0.0,0,0,5,0
2047,0.0,0.0,44.4208,39.6,0,0,3,4
2048,0.0,0.0,125.57498,0.0,0,0,12,0
2049,0.0,0.0,22.3,30.9395,0,0,2,3
2050,0.0,0.0,69.43263999999999,41.631479999999996,0,0,8,3
2051,0.0,0.0,22.199,0.0,0,0,3,0
2052,0.0,0.0,43.373,0.0,0,0,4,0
2053,0.0,0.0,51.75704,40.96436,0,0,9,10
2054,0.0,0.0,23.3,29.4,0,0,2,4
2055,0.0,0.0,26.1,0.0,0,0,3,0
2056,0.0,0.0,21.9,0.0,0,0,2,0
2057,0.0,0.0,13.8,0.0,0,0,3,0
2058,0.0,0.0,52.3386,0.0,0,0,3,0
2059,0.0,0.0,12.9,0.0,0,0,1,0
2060,0.0,0.0,37.699999999999996,0.0,0,0,5,0
2061,0.0,0.0,34.17992,61.284879999999994,0,0,5,10
2062,0.0,0.0,76.24525999999999,158.68204,0,0,24,11
2063,0.0,0.0,156.73592000000002,0.0,0,0,14,0
2064,0.0,0.0,40.23408,35.25328,0,0,10,7
2065,0.0,0.0,56.5008,0.0,0,0,8,0
2066,0.0,0.0,34.8,0.0,0,0,2,0
2067,0.0,0.0,53.0,0.0,0,0,1,0
2068,0.0,0.0,42.3,0.0,0,0,5,0
2069,0.0,0.0,23.4,0.0,0,0,2,0
2070,0.0,0.0,43.0,0.0,0,0,4,0
2071,0.0,0.0,279.7,0.0,0,0,6,0
2072,0.0,0.0,49.0,115.5,0,0,1,4
2073,0.0,0.0,51.57588,0.0,0,0,5,0
2074,0.0,0.0,53.62,0.0,0,0,7,0
2075,0.0,0.0,48.5,0.0,0,0,3,0
2076,0.0,0.0,10.21528,0.0,0,0,4,0
2077,0.0,0.0,13.600000000000001,0.0,0,0,2,0
2078,0.0,0.0,22.18648,0.0,0,0,5,0
2079,0.0,0.0,108.65220000000001,0.0,0,0,11,0
2080,0.0,0.0,94.8212,171.7748,0,0,12,19
2081,0.0,0.0,66.15002,0.0,0,0,2,0
2082,0.0,0.0,17.9,0.0,0,0,1,0
2083,0.0,0.0,25.17584,0.0,0,0,8,0
2084,0.0,0.0,38.35664,0.0,0,0,6,0
2085,0.0,0.0,94.43648,0.0,0,0,14,0
2086,0.0,0.0,23.662760000000006,0.0,0,0,6,0
2087,0.0,0.0,85.10159999999999,0.0,0,0,6,0
2088,0.0,0.0,47.05,0.0,0,0,2,0
2089,0.0,0.0,21.4,0.0,0,0,4,0
2090,0.0,0.0,40.6,0.0,0,0,6,0
2091,0.0,0.0,104.70060000000001,0.0,0,0,12,0
2092,0.0,0.0,39.8,0.0,0,0,2,0
2093,0.0,0.0,5.199999999999999,0.0,0,0,2,0
2094,0.0,0.0,36.52611999999999,0.0,0,0,10,0
2095,0.0,0.0,39.08458,0.0,0,0,6,0
2096,0.0,0.0,73.8,0.0,0,0,7,0
2097,0.0,0.0,88.0,0.0,0,0,2,0
2098,0.0,0.0,30.9912,0.0,0,0,6,0
2099,0.0,0.0,70.45240000000001,62.943279999999994,0,0,6,6
2100,0.0,0.0,17.0,0.0,0,0,3,0
2101,0.0,0.0,26.28712,0.0,0,0,6,0
2102,0.0,0.0,65.0304,0.0,0,0,7,0
2103,0.0,0.0,59.626400000000004,61.5504,0,0,3,6
2104,0.0,0.0,14.9,31.761779999999998,0,0,2,4
2105,0.0,0.0,67.379,106.0504,0,0,8,12
2106,0.0,0.0,10.59036,0.0,0,0,1,0
2107,0.0,0.0,38.14959999999999,65.2008,0,0,3,7
2108,0.0,0.0,98.5,0.0,0,0,6,0
2109,0.0,0.0,29.636000000000003,0.0,0,0,3,0
2110,0.0,0.0,165.4,84.5,0,0,14,5
2111,0.0,0.0,24.146800000000002,0.0,0,0,3,0
2112,0.0,0.0,18.1,0.0,0,0,3,0
2113,0.0,0.0,47.800000000000004,2.78,0,0,8,2
2114,0.0,0.0,39.780800000000006,0.0,0,0,4,0
2115,0.0,0.0,32.9876,236.85208000000006,0,0,4,13
2116,0.0,0.0,28.9,0.0,0,0,2,0
2117,0.0,0.0,101.4,0.0,0,0,8,0
2118,0.0,0.0,78.1336,53.19272,0,0,7,8
2119,0.0,0.0,222.0,0.0,0,0,2,0
2120,0.0,0.0,3.9,0.0,0,0,1,0
2121,0.0,0.0,3.72,0.0,0,0,1,0
2122,0.0,0.0,106.60468,0.0,0,0,4,0
2123,0.0,0.0,31.629839999999998,126.16435999999999,0,0,5,23
2124,0.0,0.0,47.897999999999996,0.0,0,0,3,0
2125,0.0,0.0,150.43720000000002,0.0,0,0,17,0
2126,0.0,0.0,55.025999999999996,0.0,0,0,7,0
2127,0.0,0.0,22.57648,0.0,0,0,3,0
2128,0.0,0.0,32.47824,0.0,0,0,7,0
2129,0.0,0.0,44.19,0.0,0,0,2,0
2130,0.0,0.0,29.734,0.0,0,0,6,0
2131,0.0,0.0,63.8,0.0,0,0,2,0
2132,0.0,0.0,37.89720000000001,0.0,0,0,1,0
2133,0.0,0.0,36.35444,21.80248,0,0,5,2
2134,0.0,0.0,79.60000000000001,60.199999999999996,0,0,3,16
2135,0.0,0.0,14.7,0.0,0,0,1,0
2136,0.0,0.0,28.7,0.0,0,0,2,0
2137,0.0,0.0,38.3,0.0,0,0,3,0
2138,0.0,0.0,27.299999999999997,0.0,0,0,4,0
2139,0.0,0.0,57.57176,0.0,0,0,3,0
2140,0.0,0.0,19.029600000000002,0.0,0,0,2,0
2141,0.0,0.0,28.7,0.0,0,0,2,0
2142,0.0,0.0,17.60756,0.0,0,0,3,0
2143,0.0,0.0,6.9,0.0,0,0,1,0
2144,0.0,0.0,10.67172,0.0,0,0,1,0
2145,0.0,0.0,40.208800000000004,0.0,0,0,6,0
2146,0.0,0.0,57.0,0.0,0,0,15,0
2147,0.0,0.0,13.0,0.0,0,0,1,0
2148,0.0,0.0,39.900000000000006,0.0,0,0,6,0
2149,0.0,0.0,32.8,0.0,0,0,3,0
2150,0.0,0.0,80.9,0.0,0,0,4,0
2151,0.0,0.0,139.8,75.66944,0,0,1,13
2152,0.0,0.0,96.60000000000001,4.88912,0,0,2,2
2153,0.0,0.0,136.77416,0.0,0,0,5,0
2154,0.0,0.0,24.4,79.1,0,0,7,4
2155,0.0,0.0,20.0,0.0,0,0,3,0
2156,0.0,0.0,79.0774,40.2232,0,0,5,7
2157,0.0,0.0,19.528,18.54104,0,0,4,3
2158,0.0,0.0,45.6,0.0,0,0,5,0
2159,0.0,0.0,79.6806,100.54388,0,0,10,17
2160,0.0,0.0,17.35012,0.0,0,0,3,0
2161,0.0,0.0,19.9,0.0,0,0,1,0
2162,0.0,0.0,98.10000000000002,69.7312,0,0,8,7
2163,0.0,0.0,95.51336,0.0,0,0,7,0
2164,0.0,0.0,97.29999999999998,0.0,0,0,10,0
2165,0.0,0.0,18.3,0.0,0,0,4,0
2166,0.0,0.0,12.9,0.0,0,0,3,0
2167,0.0,0.0,28.807619999999996,0.0,0,0,5,0
2168,0.0,0.0,169.7416,0.0,0,0,9,0
2169,0.0,0.0,44.128,0.0,0,0,3,0
2170,0.0,0.0,29.5807,0.0,0,0,5,0
2171,0.0,0.0,19.1,0.0,0,0,3,0
2172,0.0,0.0,34.18384,55.72328,0,0,6,10
2173,0.0,0.0,42.699999999999996,0.0,0,0,10,0
2174,0.0,0.0,20.3,0.0,0,0,1,0
2175,0.0,0.0,43.5588,0.0,0,0,10,0
2176,0.0,0.0,26.362000000000002,0.0,0,0,3,0
2177,0.0,0.0,47.44956,0.0,0,0,2,0
2178,0.0,0.0,18.0,0.0,0,0,3,0
2179,0.0,0.0,109.0,0.0,0,0,2,0
2180,0.0,0.0,3.8,49.7592,0,0,1,6
2181,0.0,0.0,13.6,0.0,0,0,2,0
2182,0.0,0.0,2.3422,0.0,0,0,1,0
2183,0.0,0.0,129.93492,0.0,0,0,13,0
2184,0.0,0.0,79.8428,0.0,0,0,15,0
2185,0.0,0.0,128.97014000000001,62.2474,0,0,18,4
2186,0.0,0.0,92.91359999999999,0.0,0,0,2,0
2187,0.0,0.0,35.860839999999996,0.0,0,0,8,0
2188,0.0,0.0,33.55912,0.0,0,0,5,0
2189,0.0,0.0,138.8,178.62612000000001,0,0,8,7
2190,0.0,0.0,33.63452,0.0,0,0,5,0
2191,0.0,0.0,29.601399999999998,0.0,0,0,3,0
2192,0.0,0.0,12.62,0.0,0,0,3,0
2193,0.0,0.0,35.6,41.7,0,0,2,2
2194,0.0,0.0,48.51904,61.446000000000005,0,0,3,5
2195,0.0,0.0,26.312000000000005,0.0,0,0,1,0
2196,0.0,0.0,43.0,0.0,0,0,1,0
2197,0.0,0.0,138.2,0.0,0,0,2,0
2198,0.0,0.0,0.0,28.9,0,0,0,2
2199,0.0,0.0,0.0,126.71222,0,0,0,17
2200,0.0,0.0,0.0,45.38988,0,0,0,7
2201,0.0,0.0,0.0,172.70364,0,0,0,31
2202,0.0,0.0,0.0,22.171999999999997,0,0,0,3
2203,0.0,0.0,0.0,13.145800000000001,0,0,0,3
2204,0.0,0.0,0.0,132.04672,0,0,0,3
2205,0.0,0.0,0.0,77.66000000000001,0,0,0,4
2206,0.0,0.0,0.0,47.48702,0,0,0,9
2207,0.0,0.0,0.0,22.549599999999998,0,0,0,4
2208,0.0,0.0,0.0,36.374199999999995,0,0,0,7
2209,0.0,0.0,0.0,105.98292,0,0,0,8
2210,0.0,0.0,0.0,154.22184000000001,0,0,0,19
2211,0.0,0.0,0.0,26.1,0,0,0,4
2212,0.0,0.0,0.0,34.52572,0,0,0,6
2213,0.0,0.0,0.0,44.599999999999994,0,0,0,3
2214,0.0,0.0,0.0,93.87040000000002,0,0,0,5
2215,0.0,0.0,0.0,19.3,0,0,0,2
2216,0.0,0.0,0.0,18.09032,0,0,0,4
2217,0.0,0.0,0.0,72.9344,0,0,0,3
2218,0.0,0.0,0.0,33.089999999999996,0,0,0,2
2219,0.0,0.0,0.0,42.2,0,0,0,3
2220,0.0,0.0,0.0,25.926800000000004,0,0,0,2
2221,0.0,0.0,0.0,66.61726,0,0,0,7
2222,0.0,0.0,0.0,74.23360000000001,0,0,0,12
2223,0.0,0.0,0.0,5.5189200000000005,0,0,0,1
2224,0.0,0.0,0.0,10.69996,0,0,0,4
2225,0.0,0.0,0.0,20.248200000000004,0,0,0,8
2226,0.0,0.0,0.0,29.2,0,0,0,3
2227,0.0,0.0,0.0,104.70000000000003,0,0,0,12
2228,0.0,0.0,0.0,335.9159999999999,0,0,0,9
2229,0.0,0.0,0.0,35.39828,0,0,0,6
2230,0.0,0.0,0.0,211.81484,0,0,0,10
2231,0.0,0.0,0.0,49.4156,0,0,0,2
2232,0.0,0.0,0.0,78.37759999999999,0,0,0,12
2233,0.0,0.0,0.0,73.59112,0,0,0,14
2234,0.0,0.0,0.0,14.8453,0,0,0,5
2235,0.0,0.0,0.0,35.7,0,0,0,4
2236,0.0,0.0,0.0,3.4568,0,0,0,1
2237,0.0,0.0,0.0,185.10000000000002,0,0,0,5
2238,0.0,0.0,0.0,17.0,0,0,0,3
2239,0.0,0.0,0.0,50.02,0,0,0,2
2240,0.0,0.0,0.0,19.420400000000004,0,0,0,6
2241,0.0,0.0,0.0,47.96667999999999,0,0,0,8
2242,0.0,0.0,0.0,74.9,0,0,0,2
2243,0.0,0.0,0.0,21.5392,0,0,0,3
2244,0.0,0.0,0.0,21.8,0,0,0,1
2245,0.0,0.0,0.0,13.7,0,0,0,1
2246,0.0,0.0,0.0,69.6,0,0,0,1
2247,0.0,0.0,0.0,73.86828000000001,0,0,0,7
2248,0.0,0.0,0.0,405.63568,0,0,0,12
2249,0.0,0.0,0.0,104.39153999999999,0,0,0,15
2250,0.0,0.0,0.0,46.42,0,0,0,4
2251,0.0,0.0,0.0,694.3183799999998,0,0,0,54
2252,0.0,0.0,0.0,104.60000000000001,0,0,0,32
2253,0.0,0.0,0.0,13.100000000000001,0,0,0,3
2254,0.0,0.0,0.0,20.6,0,0,0,3
2255,0.0,0.0,0.0,90.19184,0,0,0,9
2256,0.0,0.0,0.0,55.96984,0,0,0,2
2257,0.0,0.0,0.0,91.7386,0,0,0,13
2258,0.0,0.0,0.0,274.88991999999996,0,0,0,10
2259,0.0,0.0,0.0,134.612,0,0,0,6
2260,0.0,0.0,0.0,77.14880000000001,0,0,0,4
2261,0.0,0.0,0.0,81.268,0,0,0,14
2262,0.0,0.0,0.0,168.1,0,0,0,10
2263,0.0,0.0,0.0,184.5768,0,0,0,5
2264,0.0,0.0,0.0,225.47352,0,0,0,21
2265,0.0,0.0,0.0,118.7704,0,0,0,14
2266,0.0,0.0,0.0,74.4,0,0,0,5
2267,0.0,0.0,0.0,28.700000000000003,0,0,0,6
2268,0.0,0.0,0.0,78.5321,0,0,0,4
2269,0.0,0.0,0.0,48.0,0,0,0,4
2270,0.0,0.0,0.0,14.600000000000001,0,0,0,2
2271,0.0,0.0,0.0,40.4016,0,0,0,4
2272,0.0,0.0,0.0,5.7948,0,0,0,1
2273,0.0,0.0,0.0,53.1,0,0,0,1
2274,0.0,0.0,0.0,95.91362,0,0,0,19
2275,0.0,0.0,0.0,7.004,0,0,0,5
2276,0.0,0.0,0.0,23.9,0,0,0,2
2277,0.0,0.0,0.0,136.42532,0,0,0,19
2278,0.0,0.0,0.0,17.70288,0,0,0,2
2279,0.0,0.0,0.0,65.98400000000001,0,0,0,3
2280,0.0,0.0,0.0,22.965200000000003,0,0,0,3
2281,0.0,0.0,0.0,47.384,0,0,0,7
2282,0.0,0.0,0.0,91.7,0,0,0,3
2283,0.0,0.0,0.0,70.62972,0,0,0,11
2284,0.0,0.0,0.0,25.285919999999997,0,0,0,4
2285,0.0,0.0,0.0,55.0,0,0,0,7
2286,0.0,0.0,0.0,13.56168,0,0,0,3
2287,0.0,0.0,0.0,18.9,0,0,0,1
2288,0.0,0.0,0.0,36.65324,0,0,0,5
2289,0.0,0.0,0.0,63.6,0,0,0,1
2290,0.0,0.0,0.0,19.97932,0,0,0,4
2291,0.0,0.0,0.0,96.8588,0,0,0,8
2292,0.0,0.0,0.0,18.5216,0,0,0,5
2293,0.0,0.0,0.0,180.66688000000005,0,0,0,13
2294,0.0,0.0,0.0,85.16024,0,0,0,8
2295,0.0,0.0,0.0,37.98024,0,0,0,10
2296,0.0,0.0,0.0,131.448,0,0,0,12
2297,0.0,0.0,0.0,246.50000000000006,0,0,0,18
2298,0.0,0.0,0.0,87.036,0,0,0,5
2299,0.0,0.0,0.0,90.0,0,0,0,10
2300,0.0,0.0,0.0,79.16496000000001,0,0,0,4
2301,0.0,0.0,0.0,295.18280000000004,0,0,0,16
2302,0.0,0.0,0.0,90.43263999999999,0,0,0,7
2303,0.0,0.0,0.0,143.64976000000001,0,0,0,15
2304,0.0,0.0,0.0,377.6,0,0,0,6
2305,0.0,0.0,0.0,38.4,0,0,0,2
2306,0.0,0.0,0.0,5.1852,0,0,0,1
2307,0.0,0.0,0.0,57.9,0,0,0,2
2308,0.0,0.0,0.0,106.19999999999999,0,0,0,16
2309,0.0,0.0,0.0,69.26603999999999,0,0,0,9
2310,0.0,0.0,0.0,83.62120000000002,0,0,0,5
2311,0.0,0.0,0.0,30.05556,0,0,0,2
2312,0.0,0.0,0.0,11.06624,0,0,0,3
2313,0.0,0.0,0.0,26.924279999999996,0,0,0,5
2314,0.0,0.0,0.0,12.691639999999998,0,0,0,5
2315,0.0,0.0,0.0,9.9,0,0,0,1
2316,0.0,0.0,0.0,31.1,0,0,0,4
2317,0.0,0.0,0.0,880.0,0,0,0,2
2318,0.0,0.0,0.0,82.54355999999999,0,0,0,8
2319,0.0,0.0,0.0,73.58904,0,0,0,7
2320,0.0,0.0,0.0,20.18028,0,0,0,9
2321,0.0,0.0,0.0,47.927200000000006,0,0,0,4
2322,0.0,0.0,0.0,12.70044,0,0,0,2
2323,0.0,0.0,0.0,80.10000000000001,0,0,0,3
2324,0.0,0.0,0.0,11.570960000000001,0,0,0,3
2325,0.0,0.0,0.0,58.5,0,0,0,2
2326,0.0,0.0,0.0,7.0682,0,0,0,1
